			<2024-4>

01. 06:20:59>Funktionstest gestartet
01. 06:22:39>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
08. 06:23:01>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:20)
08. 06:23:02>Funktionstest mit Fehlern beendet
15. 06:21:17>Funktionstest gestartet
15. 06:22:58>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 06:22:59>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 06:22:59>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 06:23:00>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:7)
15. 06:23:00>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 06:23:00>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 06:23:01>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 06:23:01>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 06:23:02>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 06:23:02>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 06:23:03>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:4)
15. 06:23:03>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:5)
15. 06:23:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:6)
15. 06:23:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:7)
15. 06:23:05>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:8)
15. 06:23:05>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:15)
15. 06:23:05>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:17)
15. 06:23:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:19)
15. 06:23:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:20)
15. 06:23:07>Funktionstest mit Fehlern beendet
15. 08:00:02>Funktionstest gestartet
15. 08:00:04>Funktionstest abgebrochen
15. 08:00:04>Betriebsdauertest abgebrochen nach 00:00:00
15. 08:35:03>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 08:35:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 08:35:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 08:35:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 08:35:06>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 08:35:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 08:35:07>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:4)
15. 08:35:07>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:5)
15. 08:35:07>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:6)
15. 08:35:08>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:7)
15. 08:35:08>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:8)
15. 08:35:09>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:15)
15. 08:35:09>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:17)
15. 08:35:09>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:19)
15. 08:35:10>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:20)
15. 08:35:12>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 08:35:12>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 08:35:13>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 08:35:13>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:7)
15. 08:35:14>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 08:35:14>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 08:35:14>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 08:35:15>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 08:35:33>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 08:35:33>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 08:35:34>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 08:35:34>Funktionstest gestartet
15. 08:37:03>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 08:37:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 08:37:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 08:37:05>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:7)
15. 08:37:05>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 08:37:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 08:37:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 08:37:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 08:37:07>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 08:37:08>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 08:37:08>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:4)
15. 08:37:09>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:5)
15. 08:37:09>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:6)
15. 08:37:09>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:7)
15. 08:37:10>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:8)
15. 08:37:10>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:15)
15. 08:37:11>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:17)
15. 08:37:11>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:19)
15. 08:37:12>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:20)
15. 08:37:13>Funktionstest mit Fehlern beendet
15. 08:38:48>Betriebsdauertest gestartet
15. 08:39:51>Betriebsdauertest abgebrochen nach 00:01:03
15. 08:39:53>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 08:39:53>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 08:39:54>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:4)
15. 08:39:56>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 08:39:56>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 08:39:57>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 08:39:57>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:7)
15. 08:39:58>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 08:39:58>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 08:39:58>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 08:39:59>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 08:50:01>Betriebsdauertest gestartet
15. 08:51:02>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 08:51:02>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 08:51:03>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 08:51:03>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:7)
15. 08:51:04>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 08:51:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 08:51:04>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 08:51:05>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 08:51:06>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 08:51:06>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 12:03:26>Betriebsdauertest abgebrochen nach 03:13:24
15. 12:03:28>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 12:03:28>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 12:03:29>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:4)
15. 12:03:29>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:5)
15. 12:03:29>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:6)
15. 12:03:30>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:7)
15. 12:03:30>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:8)
15. 12:03:31>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:15)
15. 12:03:31>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:17)
15. 12:03:32>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:19)
15. 12:03:32>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:20)
15. 12:09:30>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:3)
15. 12:09:31>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:4)
15. 12:09:31>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:5)
15. 12:09:32>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:7)
15. 12:09:32>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:16)
15. 12:09:32>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:17)
15. 12:09:33>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:18)
15. 12:09:33>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:1, Leuchte:19)
15. 12:09:34>Leuchtenstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:2)
15. 12:09:34>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:3)
15. 12:09:35>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:4)
15. 12:09:35>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:5)
15. 12:09:36>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:6)
15. 12:09:36>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:7)
15. 12:09:37>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:8)
15. 12:09:37>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:15)
15. 12:09:37>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:17)
15. 12:09:38>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:19)
15. 12:09:38>Leuchtenkommunikationsstörung (Bus:1, Platz:1, Stromkreis:2, Leuchte:20)
